time,symbol,field,value
2023-01-20 15:12:00+00:00,AOS,High,58.3100013733
2023-01-20 15:13:00+00:00,AOS,High,58.3899993896
2023-01-20 15:14:00+00:00,AOS,High,58.3800010681
2023-01-20 15:15:00+00:00,AOS,High,58.3008003235
2023-01-20 15:16:00+00:00,AOS,High,58.2799987793
2023-01-20 15:17:00+00:00,AOS,High,58.2799987793
2023-01-20 15:18:00+00:00,AOS,High,58.25
2023-01-20 15:19:00+00:00,AOS,High,58.2599983215
2023-01-20 15:20:00+00:00,AOS,High,58.25
2023-01-20 15:21:00+00:00,AOS,High,58.3400001526
2023-01-20 15:22:00+00:00,AOS,High,58.4000015259
2023-01-20 15:23:00+00:00,AOS,High,58.4099998474
2023-01-20 15:24:00+00:00,AOS,High,58.4599990845
2023-01-20 15:25:00+00:00,AOS,High,58.4900016785
2023-01-20 15:26:00+00:00,AOS,High,58.5200004578
2023-01-20 15:27:00+00:00,AOS,High,58.5299987793
2023-01-20 15:28:00+00:00,AOS,High,58.5699996948
2023-01-20 15:30:00+00:00,AOS,High,58.5600013733
2023-01-20 15:31:00+00:00,AOS,High,58.5499992371
2023-01-20 15:34:00+00:00,AOS,High,58.5449981689
2023-01-20 15:35:00+00:00,AOS,High,58.5449981689
2023-01-20 15:36:00+00:00,AOS,High,58.5200004578
2023-01-20 15:37:00+00:00,AOS,High,58.5200004578
2023-01-20 15:38:00+00:00,AOS,High,58.5499992371
2023-01-20 15:39:00+00:00,AOS,High,58.5299987793
2023-01-20 15:40:00+00:00,AOS,High,58.5499992371
2023-01-20 15:41:00+00:00,AOS,High,58.5311012268
2023-01-20 15:42:00+00:00,AOS,High,58.5349998474
2023-01-20 15:43:00+00:00,AOS,High,58.5400009155
2023-01-20 15:44:00+00:00,AOS,High,58.5900001526
2023-01-20 15:45:00+00:00,AOS,High,58.5499992371
2023-01-20 15:46:00+00:00,AOS,High,58.5579986572
2023-01-20 15:47:00+00:00,AOS,High,58.5200004578
2023-01-20 15:48:00+00:00,AOS,High,58.5699996948
2023-01-20 15:50:00+00:00,AOS,High,58.5699996948
2023-01-20 15:51:00+00:00,AOS,High,58.5449981689
2023-01-20 15:52:00+00:00,AOS,High,58.5600013733
2023-01-20 15:53:00+00:00,AOS,High,58.5400009155
2023-01-20 15:54:00+00:00,AOS,High,58.5600013733
2023-01-20 15:55:00+00:00,AOS,High,58.5800018311
2023-01-20 15:56:00+00:00,AOS,High,58.5499992371
2023-01-20 15:57:00+00:00,AOS,High,58.5600013733
2023-01-20 15:58:00+00:00,AOS,High,58.5800018311
2023-01-20 15:59:00+00:00,AOS,High,58.5600013733
2023-01-20 16:00:00+00:00,AOS,High,58.5299987793
2023-01-20 16:01:00+00:00,AOS,High,58.5800018311
2023-01-20 16:02:00+00:00,AOS,High,58.6599998474
2023-01-20 16:03:00+00:00,AOS,High,58.6699981689
2023-01-20 16:04:00+00:00,AOS,High,58.6301994324
2023-01-20 16:05:00+00:00,AOS,High,58.6500015259
2023-01-20 16:06:00+00:00,AOS,High,58.5800018311
2023-01-20 16:07:00+00:00,AOS,High,58.5600013733
2023-01-20 16:08:00+00:00,AOS,High,58.5900001526
2023-01-20 16:09:00+00:00,AOS,High,58.5699996948
2023-01-20 16:10:00+00:00,AOS,High,58.5999984741
2023-01-20 16:11:00+00:00,AOS,High,58.6800003052
2023-01-20 16:12:00+00:00,AOS,High,58.6899986267
2023-01-20 16:13:00+00:00,AOS,High,58.7099990845
