time,symbol,field,value
2023-01-20 19:29:00+00:00,ABBV,Close,148.1199951172
2023-01-20 19:30:00+00:00,ABBV,Close,148.1349945068
2023-01-20 19:31:00+00:00,ABBV,Close,148.1499938965
2023-01-20 19:32:00+00:00,ABBV,Close,148.1699981689
2023-01-20 19:33:00+00:00,ABBV,Close,148.0599975586
2023-01-20 19:34:00+00:00,ABBV,Close,148.1300048828
2023-01-20 19:35:00+00:00,ABBV,Close,148.1000061035
2023-01-20 19:36:00+00:00,ABBV,Close,148.0399932861
2023-01-20 19:37:00+00:00,ABBV,Close,147.9700012207
2023-01-20 19:38:00+00:00,ABBV,Close,147.9750061035
2023-01-20 19:39:00+00:00,ABBV,Close,147.9349975586
2023-01-20 19:40:00+00:00,ABBV,Close,147.9900054932
2023-01-20 19:41:00+00:00,ABBV,Close,147.9100036621
2023-01-20 19:42:00+00:00,ABBV,Close,147.8950042725
2023-01-20 19:43:00+00:00,ABBV,Close,148.0581054688
2023-01-20 19:44:00+00:00,ABBV,Close,148.0350036621
2023-01-20 19:45:00+00:00,ABBV,Close,147.9799957275
2023-01-20 19:46:00+00:00,ABBV,Close,147.9649963379
2023-01-20 19:47:00+00:00,ABBV,Close,148.0200042725
2023-01-20 19:48:00+00:00,ABBV,Close,148.0599975586
2023-01-20 19:49:00+00:00,ABBV,Close,148.0599975586
2023-01-20 19:50:00+00:00,ABBV,Close,148.0700073242
2023-01-20 19:51:00+00:00,ABBV,Close,148.1600036621
2023-01-20 19:52:00+00:00,ABBV,Close,148.0599975586
2023-01-20 19:53:00+00:00,ABBV,Close,148.1600036621
2023-01-20 19:54:00+00:00,ABBV,Close,148.1499938965
2023-01-20 19:55:00+00:00,ABBV,Close,148.1000061035
2023-01-20 19:56:00+00:00,ABBV,Close,148.1399993896
2023-01-20 19:57:00+00:00,ABBV,Close,148.1499938965
2023-01-20 19:58:00+00:00,ABBV,Close,148.1950073242
2023-01-20 19:59:00+00:00,ABBV,Close,148.25
2023-01-20 20:00:00+00:00,ABBV,Close,148.4600067139
2023-01-20 20:01:00+00:00,ABBV,Close,148.4700012207
2023-01-20 20:02:00+00:00,ABBV,Close,148.3800048828
2023-01-20 20:03:00+00:00,ABBV,Close,148.3849945068
2023-01-20 20:04:00+00:00,ABBV,Close,148.4400024414
2023-01-20 20:05:00+00:00,ABBV,Close,148.5200042725
2023-01-20 20:06:00+00:00,ABBV,Close,148.6000061035
2023-01-20 20:07:00+00:00,ABBV,Close,148.5773010254
2023-01-20 20:08:00+00:00,ABBV,Close,148.8099975586
2023-01-20 20:09:00+00:00,ABBV,Close,148.8271942139
2023-01-20 20:10:00+00:00,ABBV,Close,148.8500061035
2023-01-20 20:11:00+00:00,ABBV,Close,148.9400024414
2023-01-20 20:12:00+00:00,ABBV,Close,148.9299926758
2023-01-20 20:13:00+00:00,ABBV,Close,149.0574951172
2023-01-20 20:14:00+00:00,ABBV,Close,149.1345977783
2023-01-20 20:15:00+00:00,ABBV,Close,149.1999969482
2023-01-20 20:16:00+00:00,ABBV,Close,149.0599975586
2023-01-20 20:17:00+00:00,ABBV,Close,149.0399932861
2023-01-20 20:18:00+00:00,ABBV,Close,149.1999969482
2023-01-20 20:19:00+00:00,ABBV,Close,149.1499938965
2023-01-20 20:20:00+00:00,ABBV,Close,149.0899963379
2023-01-20 20:21:00+00:00,ABBV,Close,149.0399932861
2023-01-20 20:22:00+00:00,ABBV,Close,149.0599975586
2023-01-20 20:23:00+00:00,ABBV,Close,149.0200042725
2023-01-20 20:24:00+00:00,ABBV,Close,149.0399932861
2023-01-20 20:25:00+00:00,ABBV,Close,149.0099945068
2023-01-20 20:26:00+00:00,ABBV,Close,149.0500030518
2023-01-20 20:27:00+00:00,ABBV,Close,149.0650024414
2023-01-20 20:28:00+00:00,ABBV,Close,149.192199707
2023-01-20 20:29:00+00:00,ABBV,Close,149.1150054932
2023-01-20 20:30:00+00:00,ABBV,Close,149.2299957275
2023-01-20 20:31:00+00:00,ABBV,Close,149.1900024414
2023-01-20 20:32:00+00:00,ABBV,Close,149.1549987793
2023-01-20 20:33:00+00:00,ABBV,Close,149.1799926758
2023-01-20 20:34:00+00:00,ABBV,Close,149.0700073242
2023-01-20 20:35:00+00:00,ABBV,Close,149.0399932861
2023-01-20 20:36:00+00:00,ABBV,Close,149.0500030518
2023-01-20 20:37:00+00:00,ABBV,Close,149.1000061035
2023-01-20 20:38:00+00:00,ABBV,Close,149.1349945068
2023-01-20 20:39:00+00:00,ABBV,Close,149.1100006104
2023-01-20 20:40:00+00:00,ABBV,Close,149.1199951172
2023-01-20 20:41:00+00:00,ABBV,Close,149.1799926758
2023-01-20 20:42:00+00:00,ABBV,Close,149.1699981689
2023-01-20 20:43:00+00:00,ABBV,Close,149.1649932861
2023-01-20 20:44:00+00:00,ABBV,Close,149.1999969482
2023-01-20 20:45:00+00:00,ABBV,Close,149.1900024414
2023-01-20 20:46:00+00:00,ABBV,Close,149.2250061035
2023-01-20 20:47:00+00:00,ABBV,Close,149.2416992188
2023-01-20 20:48:00+00:00,ABBV,Close,149.3099975586
2023-01-20 20:49:00+00:00,ABBV,Close,149.3049926758
2023-01-20 20:50:00+00:00,ABBV,Close,149.3399963379
2023-01-20 20:51:00+00:00,ABBV,Close,149.2850036621
2023-01-20 20:52:00+00:00,ABBV,Close,149.4149932861
2023-01-20 20:53:00+00:00,ABBV,Close,149.4400024414
2023-01-20 20:54:00+00:00,ABBV,Close,149.4799957275
2023-01-20 20:55:00+00:00,ABBV,Close,149.6150054932
2023-01-20 20:56:00+00:00,ABBV,Close,149.6799926758
2023-01-20 20:57:00+00:00,ABBV,Close,149.6000061035
2023-01-20 20:58:00+00:00,ABBV,Close,149.4700012207
2023-01-20 20:59:00+00:00,ABBV,Close,149.5700073242
2023-01-20 21:00:00+00:00,ABBV,Close,149.5899963379
2023-01-20 14:30:00+00:00,ABBV,High,149.5
2023-01-20 14:31:00+00:00,ABBV,High,149.3399963379
2023-01-20 14:32:00+00:00,ABBV,High,149.1024932861
2023-01-20 14:33:00+00:00,ABBV,High,149.0850067139
2023-01-20 14:34:00+00:00,ABBV,High,148.8800048828
2023-01-20 14:35:00+00:00,ABBV,High,148.9199981689
2023-01-20 14:36:00+00:00,ABBV,High,148.8500061035
2023-01-20 14:37:00+00:00,ABBV,High,148.8500061035
2023-01-20 14:38:00+00:00,ABBV,High,148.8800048828
2023-01-20 14:39:00+00:00,ABBV,High,148.8800048828
2023-01-20 14:40:00+00:00,ABBV,High,148.8200073242
